Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
167.984,TraderOne,Tick,0,10,-10,110,151400,151100,-148,-14880852,226148,BREACH
168.234,TraderOne,Tick,0,10,-10,110,151400,151100,-148,-14880852,226148,BREACH
168.547,TraderOne,Tick,0,10,-10,110,151400,151100,-148,-14880852,226148,BREACH
168.797,TraderOne,Tick,0,10,-10,110,151400,151100,-148,-14880852,226148,BREACH
169.015,TraderOne,Tick,0,10,-10,110,151400,151100,-148,-14880852,226148,BREACH
169.265,TraderOne,Tick,0,10,-10,110,151100,150500,-148,-14880852,166148,BREACH
169.531,TraderOne,Tick,0,10,-10,110,151100,150500,-148,-14880852,166148,BREACH
169.703,TraderOne,Tick,0,10,-10,110,151100,150800,-148,-14880852,196148,BREACH
170.015,TraderOne,Tick,0,10,-10,110,151100,150700,-148,-14880852,186148,BREACH
170.281,TraderOne,Tick,0,10,-10,110,151100,150700,-148,-14880852,186148,BREACH
170.547,TraderOne,Tick,0,10,-10,110,151100,150700,-148,-14880852,186148,BREACH
170.765,TraderOne,Tick,0,10,-10,110,151100,150500,-148,-14880852,166148,BREACH
171.015,TraderOne,Tick,0,10,-10,110,151100,150500,-148,-14880852,166148,BREACH
171.265,TraderOne,Tick,0,10,-10,110,151100,150500,-148,-14880852,166148,BREACH
171.515,TraderOne,Tick,0,10,-10,110,150500,150500,-148,-14880852,169148,BREACH
171.765,TraderOne,Tick,0,10,-10,110,150400,150500,-148,-14880852,170148,BREACH
171.953,TraderOne,Tick,0,10,-10,110,151200,150500,-148,-14880852,166148,BREACH
172.203,TraderOne,Tick,0,10,-10,110,151200,150500,-148,-14880852,166148,BREACH
172.453,TraderOne,Tick,0,10,-10,110,151200,150500,-148,-14880852,166148,BREACH
172.75,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
172.984,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
173.203,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
173.453,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
173.797,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
174.031,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
174.218,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
174.5,TraderOne,Tick,0,10,-10,110,151000,150500,-148,-14880852,166148,BREACH
174.765,TraderOne,Tick,0,10,-10,110,151000,150600,-148,-14880852,176148,BREACH
174.968,TraderOne,Tick,0,10,-10,110,151000,150600,-148,-14880852,176148,BREACH
175.25,TraderOne,Tick,0,10,-10,110,151000,150600,-148,-14880852,176148,BREACH
175.468,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
175.718,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
175.984,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
176.265,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
176.5,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
176.703,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
176.968,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
177.297,TraderOne,Tick,0,10,-10,110,150800,150600,-148,-14880852,177148,BREACH
177.468,TraderOne,Tick,0,10,-10,110,151200,150600,-148,-14880852,176148,BREACH
177.812,TraderOne,Tick,0,10,-10,110,151200,150300,-148,-14880852,146148,BREACH
177.968,TraderOne,Tick,0,10,-10,110,151200,150300,-148,-14880852,146148,BREACH
178.218,TraderOne,Tick,0,10,-10,110,151200,150300,-148,-14880852,146148,BREACH
178.453,TraderOne,Tick,0,10,-10,110,151200,150200,-148,-14880852,136148,BREACH
178.797,TraderOne,Tick,0,10,-10,110,151200,150200,-148,-14880852,136148,BREACH
179.0,TraderOne,Tick,0,10,-10,110,151200,150200,-148,-14880852,136148,BREACH
179.234,TraderOne,Tick,0,10,-10,110,151200,150200,-148,-14880852,136148,BREACH
179.5,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
179.734,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
180.047,TraderOne,Tick,0,10,-10,110,150100,149900,-148,-14880852,107148,BREACH
180.234,TraderOne,Tick,0,10,-10,110,150000,149800,-148,-14880852,97148,BREACH
180.484,TraderOne,Tick,0,10,-10,110,150000,149800,-148,-14880852,97148,BREACH
180.734,TraderOne,Tick,0,10,-10,110,150000,149900,-148,-14880852,108148,BREACH
181.031,TraderOne,Tick,0,10,-10,110,150000,149900,-148,-14880852,108148,BREACH
181.265,TraderOne,Tick,0,10,-10,110,150000,150000,-148,-14880852,119148,BREACH
181.515,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
181.75,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
182.015,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
182.265,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
182.468,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
182.703,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
182.984,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
183.234,TraderOne,Tick,0,10,-10,110,149700,149900,-148,-14880852,111148,BREACH
183.531,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
183.797,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
184.0,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
184.203,TraderOne,Tick,0,10,-10,110,149700,149700,-148,-14880852,89148,BREACH
184.562,TraderOne,Tick,0,10,-10,110,149700,149700,-148,-14880852,89148,BREACH
184.734,TraderOne,Tick,0,10,-10,110,149700,149700,-148,-14880852,89148,BREACH
185.047,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
185.265,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
185.484,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
185.703,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
185.953,TraderOne,Tick,0,10,-10,110,149700,150000,-148,-14880852,122148,BREACH
186.218,TraderOne,Tick,0,10,-10,110,149700,149800,-148,-14880852,100148,BREACH
186.5,TraderOne,Tick,0,10,-10,110,149600,149800,-148,-14880852,101148,BREACH
186.75,TraderOne,Tick,0,10,-10,110,149600,149800,-148,-14880852,101148,BREACH
186.968,TraderOne,Tick,0,10,-10,110,149600,149800,-148,-14880852,101148,BREACH
187.218,TraderOne,Tick,0,10,-10,110,149600,149800,-148,-14880852,101148,BREACH
187.5,TraderOne,Tick,0,10,-10,110,149600,149800,-148,-14880852,101148,BREACH
187.718,TraderOne,Tick,0,10,-10,110,149600,150000,-148,-14880852,122148,BREACH
188.062,TraderOne,Tick,0,10,-10,110,149600,150000,-148,-14880852,122148,BREACH
188.234,TraderOne,Tick,0,10,-10,110,149700,150100,-148,-14880852,132148,BREACH
188.5,TraderOne,Tick,0,10,-10,110,149700,150100,-148,-14880852,132148,BREACH
188.797,TraderOne,Tick,0,10,-10,110,149700,150100,-148,-14880852,132148,BREACH
189.0,TraderOne,Tick,0,10,-10,110,149700,150200,-148,-14880852,142148,BREACH
189.281,TraderOne,Tick,0,10,-10,110,149700,150200,-148,-14880852,142148,BREACH
189.547,TraderOne,Tick,0,10,-10,110,149700,150200,-148,-14880852,142148,BREACH
189.734,TraderOne,Tick,0,10,-10,110,149700,150200,-148,-14880852,142148,BREACH
189.968,TraderOne,Tick,0,10,-10,110,149700,150200,-148,-14880852,142148,BREACH
190.312,TraderOne,Tick,0,10,-10,110,149700,150300,-148,-14880852,152148,BREACH
190.593,TraderOne,Tick,0,10,-10,110,149700,150300,-148,-14880852,152148,BREACH
190.765,TraderOne,Tick,0,10,-10,110,149700,150300,-148,-14880852,152148,BREACH
191.047,TraderOne,Tick,0,10,-10,110,149500,150300,-148,-14880852,152148,BREACH
191.312,TraderOne,Tick,0,10,-10,110,149500,150400,-148,-14880852,162148,BREACH
191.5,TraderOne,Tick,0,10,-10,110,150000,150700,-148,-14880852,192148,BREACH
191.797,TraderOne,Tick,0,10,-10,110,150000,150800,-148,-14880852,202148,BREACH
192.0,TraderOne,Tick,0,10,-10,110,150000,150800,-148,-14880852,202148,BREACH
192.203,TraderOne,Tick,0,10,-10,110,150000,150700,-148,-14880852,192148,BREACH
192.468,TraderOne,Tick,0,10,-10,110,150200,150700,-148,-14880852,192148,BREACH
192.781,TraderOne,Tick,0,10,-10,110,150300,150700,-148,-14880852,192148,BREACH
193.062,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
193.312,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
193.515,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
193.703,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
194.015,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
194.265,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
194.453,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
194.734,TraderOne,Tick,0,10,-10,110,150200,150500,-148,-14880852,172148,BREACH
195.047,TraderOne,Tick,0,10,-10,110,150200,150600,-148,-14880852,182148,BREACH
195.281,TraderOne,Tick,0,10,-10,110,150200,150600,-148,-14880852,182148,BREACH
195.484,TraderOne,Tick,0,10,-10,110,150200,150600,-148,-14880852,182148,BREACH
195.75,TraderOne,Tick,0,10,-10,110,150200,150600,-148,-14880852,182148,BREACH
195.984,TraderOne,Tick,0,10,-10,110,150200,150600,-148,-14880852,182148,BREACH
196.218,TraderOne,Tick,0,10,-10,110,150200,150600,-148,-14880852,182148,BREACH
196.5,TraderOne,Tick,0,10,-10,110,149800,150600,-148,-14880852,182148,BREACH
196.765,TraderOne,Tick,0,10,-10,110,149800,150100,-148,-14880852,132148,BREACH
196.984,TraderOne,Tick,0,10,-10,110,149800,150000,-148,-14880852,121148,BREACH
197.281,TraderOne,Tick,0,10,-10,110,149800,150000,-148,-14880852,121148,BREACH
197.5,TraderOne,Tick,0,10,-10,110,149800,150000,-148,-14880852,121148,BREACH
197.765,TraderOne,Tick,0,10,-10,110,149800,149800,-148,-14880852,99148,BREACH
198.047,TraderOne,Tick,0,10,-10,110,149800,149700,-148,-14880852,88148,BREACH
198.218,TraderOne,Tick,0,10,-10,110,149800,149700,-148,-14880852,88148,BREACH
198.468,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
198.781,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
199.015,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
199.25,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
199.547,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
199.75,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
200.015,TraderOne,Tick,0,10,-10,110,149800,149500,-148,-14880852,67148,BREACH
200.281,TraderOne,Tick,0,10,-10,110,149800,149600,-148,-14880852,77148,BREACH
200.468,TraderOne,Tick,0,10,-10,110,149900,149600,-148,-14880852,77148,BREACH
200.797,TraderOne,Tick,0,10,-10,110,149900,149600,-148,-14880852,77148,BREACH
201.015,TraderOne,Tick,0,10,-10,110,149900,149600,-148,-14880852,77148,BREACH
201.25,TraderOne,Tick,0,10,-10,110,149900,149600,-148,-14880852,77148,BREACH
201.453,TraderOne,Tick,0,10,-10,110,149900,149800,-148,-14880852,98148,BREACH
201.703,TraderOne,Tick,0,10,-10,110,149900,150000,-148,-14880852,120148,BREACH
201.953,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
202.25,TraderOne,Tick,0,10,-10,110,149500,150200,-148,-14880852,142148,BREACH
202.453,TraderOne,Tick,0,10,-10,110,149500,150200,-148,-14880852,142148,BREACH
202.75,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
202.984,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
203.25,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
203.468,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
203.797,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
204.031,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
204.25,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
204.515,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
204.781,TraderOne,Tick,0,10,-10,110,149500,150600,-148,-14880852,182148,BREACH
205.0,TraderOne,Tick,0,10,-10,110,149700,150100,-148,-14880852,132148,BREACH
205.297,TraderOne,Tick,0,10,-10,110,149700,149700,-148,-14880852,89148,BREACH
205.5,TraderOne,Tick,0,10,-10,110,150400,149700,-148,-14880852,87148,BREACH
205.703,TraderOne,Tick,0,10,-10,110,150400,149700,-148,-14880852,87148,BREACH
206.015,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
206.234,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
206.484,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
206.797,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
207.031,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
207.218,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
207.562,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
207.734,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
208.015,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
208.203,TraderOne,Tick,0,10,-10,110,149200,149800,-148,-14880852,102148,BREACH
208.547,TraderOne,Tick,0,10,-10,110,149800,149800,-148,-14880852,99148,BREACH
208.765,TraderOne,Tick,0,10,-10,110,149800,149800,-148,-14880852,99148,BREACH
209.062,TraderOne,Tick,0,10,-10,110,149800,149800,-148,-14880852,99148,BREACH
209.203,TraderOne,Tick,0,10,-10,110,149800,149800,-148,-14880852,99148,BREACH
209.484,TraderOne,Tick,0,10,-10,110,149800,149800,-148,-14880852,99148,BREACH
209.797,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
210.015,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
210.297,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
210.531,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
210.703,TraderOne,Tick,0,10,-10,110,150300,149800,-148,-14880852,96148,BREACH
211.0,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
211.203,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
211.5,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
211.812,TraderOne,Tick,0,10,-10,110,150200,149600,-148,-14880852,77148,BREACH
212.015,TraderOne,Tick,0,10,-10,110,149100,149600,-148,-14880852,81148,BREACH
212.281,TraderOne,Tick,0,10,-10,110,149100,149700,-148,-14880852,91148,BREACH
212.5,TraderOne,Tick,0,10,-10,110,149100,149700,-148,-14880852,91148,BREACH
212.734,TraderOne,Tick,0,10,-10,110,150200,149700,-148,-14880852,87148,BREACH
213.031,TraderOne,Tick,0,10,-10,110,150200,149700,-148,-14880852,87148,BREACH
213.203,TraderOne,Tick,0,10,-10,110,150200,149300,-148,-14880852,47148,BREACH
213.453,TraderOne,Tick,0,10,-10,110,150200,149300,-148,-14880852,47148,BREACH
213.703,TraderOne,Tick,0,10,-10,110,150200,149300,-148,-14880852,47148,BREACH
214.015,TraderOne,Tick,0,10,-10,110,150200,149300,-148,-14880852,47148,BREACH
214.234,TraderOne,Tick,0,10,-10,110,150200,149300,-148,-14880852,47148,BREACH
214.484,TraderOne,Tick,0,10,-10,110,150200,149300,-148,-14880852,47148,BREACH
214.703,TraderOne,Tick,0,10,-10,110,150200,149600,-148,-14880852,77148,BREACH
214.984,TraderOne,Tick,0,10,-10,110,150200,149600,-148,-14880852,77148,BREACH
215.265,TraderOne,Tick,0,10,-10,110,150200,149600,-148,-14880852,77148,BREACH
215.453,TraderOne,Tick,0,10,-10,110,150200,149600,-148,-14880852,77148,BREACH
215.734,TraderOne,Tick,0,10,-10,110,150200,149600,-148,-14880852,77148,BREACH
216.062,TraderOne,Tick,0,10,-10,110,149100,149600,-148,-14880852,81148,BREACH
216.203,TraderOne,Tick,0,10,-10,110,149100,149600,-148,-14880852,81148,BREACH
216.531,TraderOne,Tick,0,10,-10,110,149100,149500,-148,-14880852,71148,BREACH
216.781,TraderOne,Tick,0,10,-10,110,149100,150000,-148,-14880852,122148,BREACH
216.968,TraderOne,Tick,0,10,-10,110,149100,150000,-148,-14880852,122148,BREACH
217.203,TraderOne,Tick,0,10,-10,110,149100,150000,-148,-14880852,122148,BREACH
217.562,TraderOne,Tick,0,10,-10,110,149500,150100,-148,-14880852,132148,BREACH
217.734,TraderOne,Tick,0,10,-10,110,149500,150100,-148,-14880852,132148,BREACH
218.047,TraderOne,Tick,0,10,-10,110,149500,149900,-148,-14880852,112148,BREACH
218.281,TraderOne,Tick,0,10,-10,110,149500,149900,-148,-14880852,112148,BREACH
218.453,TraderOne,Tick,0,10,-10,110,149500,149900,-148,-14880852,112148,BREACH
218.703,TraderOne,Tick,0,10,-10,110,149500,149900,-148,-14880852,112148,BREACH
218.968,TraderOne,Tick,0,10,-10,110,149500,149900,-148,-14880852,112148,BREACH
219.234,TraderOne,Tick,0,10,-10,110,150500,149900,-148,-14880852,106148,BREACH
219.5,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
219.718,TraderOne,Tick,0,10,-10,110,150400,149900,-148,-14880852,106148,BREACH
220.031,TraderOne,Tick,0,10,-10,110,150500,149900,-148,-14880852,106148,BREACH
220.265,TraderOne,Tick,0,10,-10,110,150500,149900,-148,-14880852,106148,BREACH
220.468,TraderOne,Tick,0,10,-10,110,150500,149900,-148,-14880852,106148,BREACH
220.765,TraderOne,Tick,0,10,-10,110,150500,150000,-148,-14880852,116148,BREACH
221.0,TraderOne,Tick,0,10,-10,110,150500,150000,-148,-14880852,116148,BREACH
221.203,TraderOne,Tick,0,10,-10,110,150500,150000,-148,-14880852,116148,BREACH
221.547,TraderOne,Tick,0,10,-10,110,150500,150100,-148,-14880852,126148,BREACH
221.703,TraderOne,Tick,0,10,-10,110,150500,150100,-148,-14880852,126148,BREACH
222.031,TraderOne,Tick,0,10,-10,110,150500,150100,-148,-14880852,126148,BREACH
222.281,TraderOne,Tick,0,10,-10,110,150500,150100,-148,-14880852,126148,BREACH
222.515,TraderOne,Tick,0,10,-10,110,150500,150100,-148,-14880852,126148,BREACH
222.765,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
223.047,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
223.25,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
223.562,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
223.703,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
224.015,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
224.234,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
224.468,TraderOne,Tick,0,10,-10,110,149500,150000,-148,-14880852,122148,BREACH
224.797,TraderOne,Tick,0,10,-10,110,150400,149800,-148,-14880852,96148,BREACH
225.0,TraderOne,Tick,0,10,-10,110,150100,149400,-148,-14880852,57148,BREACH
225.25,TraderOne,Tick,0,10,-10,110,150100,149500,-148,-14880852,67148,BREACH
225.515,TraderOne,Tick,0,10,-10,110,150100,149500,-148,-14880852,67148,BREACH
225.703,TraderOne,Tick,0,10,-10,110,150100,149500,-148,-14880852,67148,BREACH
225.984,TraderOne,Tick,0,10,-10,110,150100,149500,-148,-14880852,67148,BREACH
226.265,TraderOne,Tick,0,10,-10,110,149300,149500,-148,-14880852,71148,BREACH
226.453,TraderOne,Tick,0,10,-10,110,149300,149500,-148,-14880852,71148,BREACH
226.734,TraderOne,Tick,0,10,-10,110,150300,149500,-148,-14880852,67148,BREACH
227.047,TraderOne,Tick,0,10,-10,110,150300,149500,-148,-14880852,67148,BREACH
227.234,TraderOne,Tick,0,10,-10,110,150300,149500,-148,-14880852,67148,BREACH
227.515,TraderOne,Tick,0,10,-10,110,150300,150200,-148,-14880852,138148,BREACH
227.828,TraderOne,Tick,0,10,-10,110,150300,150600,-148,-14880852,182148,BREACH
227.968,TraderOne,Tick,0,10,-10,110,150300,150800,-148,-14880852,202148,BREACH
228.203,TraderOne,Tick,0,10,-10,110,150300,150600,-148,-14880852,182148,BREACH
228.515,TraderOne,Tick,0,10,-10,110,150300,150600,-148,-14880852,182148,BREACH
228.781,TraderOne,Tick,0,10,-10,110,150300,150600,-148,-14880852,182148,BREACH
228.953,TraderOne,Tick,0,10,-10,110,150100,150600,-148,-14880852,182148,BREACH
229.218,TraderOne,Tick,0,10,-10,110,150100,150600,-148,-14880852,182148,BREACH
229.531,TraderOne,Tick,0,10,-10,110,150100,150600,-148,-14880852,182148,BREACH
229.765,TraderOne,Tick,0,10,-10,110,150100,150600,-148,-14880852,182148,BREACH
230.0,TraderOne,Tick,0,10,-10,110,150100,150600,-148,-14880852,182148,BREACH
230.265,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
230.453,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
230.734,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
230.953,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
231.218,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
231.484,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
231.797,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
232.015,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
232.234,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
232.547,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
232.797,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
232.968,TraderOne,Tick,0,10,-10,110,150600,150700,-148,-14880852,190148,BREACH
233.25,TraderOne,Tick,0,10,-10,110,150600,151100,-148,-14880852,232148,BREACH
233.531,TraderOne,Tick,0,10,-10,110,150600,151100,-148,-14880852,232148,BREACH
233.765,TraderOne,Tick,0,10,-10,110,150600,151100,-148,-14880852,232148,BREACH
234.047,TraderOne,Tick,0,10,-10,110,150600,151100,-148,-14880852,232148,BREACH
234.203,TraderOne,Tick,0,10,-10,110,150600,151100,-148,-14880852,232148,BREACH
234.531,TraderOne,Tick,0,10,-10,110,150700,151200,-148,-14880852,242148,BREACH
234.781,TraderOne,Tick,0,10,-10,110,150700,151200,-148,-14880852,242148,BREACH
234.968,TraderOne,Tick,0,10,-10,110,150800,151200,-148,-14880852,242148,BREACH
235.203,TraderOne,Tick,0,10,-10,110,150900,151500,-148,-14880852,272148,BREACH
235.515,TraderOne,Tick,0,10,-10,110,150900,151500,-148,-14880852,272148,BREACH
235.797,TraderOne,Tick,0,10,-10,110,151100,151600,-148,-14880852,282148,BREACH
235.984,TraderOne,Tick,0,10,-10,110,151100,151600,-148,-14880852,282148,BREACH
236.25,TraderOne,Tick,0,10,-10,110,151100,151600,-148,-14880852,282148,BREACH
236.515,TraderOne,Tick,0,10,-10,110,151000,151600,-148,-14880852,282148,BREACH
236.75,TraderOne,Tick,0,10,-10,110,151200,151600,-148,-14880852,282148,BREACH
237.062,TraderOne,Tick,0,10,-10,110,151000,151600,-148,-14880852,282148,BREACH
237.281,TraderOne,Tick,0,10,-10,110,151000,151600,-148,-14880852,282148,BREACH
237.515,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
237.734,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
238.015,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
238.203,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
238.453,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
238.703,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
239.015,TraderOne,Tick,0,10,-10,110,151000,151700,-148,-14880852,292148,BREACH
239.25,TraderOne,Tick,0,10,-10,110,151000,151500,-148,-14880852,272148,BREACH
239.547,TraderOne,Tick,0,10,-10,110,151300,151500,-148,-14880852,271148,BREACH
239.75,TraderOne,Tick,0,10,-10,110,151300,151500,-148,-14880852,271148,BREACH
240.015,TraderOne,Tick,0,10,-10,110,151300,151500,-148,-14880852,271148,BREACH
240.265,TraderOne,Tick,0,10,-10,110,151300,151400,-148,-14880852,260148,BREACH
240.5,TraderOne,Tick,0,10,-10,110,151400,151400,-148,-14880852,259148,BREACH
240.75,TraderOne,Tick,0,10,-10,110,151400,151500,-148,-14880852,270148,BREACH
241.047,TraderOne,Tick,0,10,-10,110,151400,151500,-148,-14880852,270148,BREACH
241.312,TraderOne,Tick,0,10,-10,110,151400,151500,-148,-14880852,270148,BREACH
241.515,TraderOne,Tick,0,10,-10,110,151400,151500,-148,-14880852,270148,BREACH
241.75,TraderOne,Tick,0,10,-10,110,151400,151500,-148,-14880852,270148,BREACH
241.984,TraderOne,Tick,0,10,-10,110,150900,151500,-148,-14880852,272148,BREACH
242.218,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
242.453,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
242.75,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
243.062,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
243.25,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
243.453,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
243.718,TraderOne,Tick,0,10,-10,110,150800,151300,-148,-14880852,252148,BREACH
243.984,TraderOne,Tick,0,10,-10,110,150800,151500,-148,-14880852,272148,BREACH
244.25,TraderOne,Tick,0,10,-10,110,150800,151500,-148,-14880852,272148,BREACH
244.468,TraderOne,Tick,0,10,-10,110,150800,151500,-148,-14880852,272148,BREACH
244.75,TraderOne,Tick,0,10,-10,110,150800,151500,-148,-14880852,272148,BREACH
245.031,TraderOne,Tick,0,10,-10,110,150800,151500,-148,-14880852,272148,BREACH
